generic_name,brand_name,baseline_price,system_id
OCTOCRYLENE + AVOBENZONE + HOMOSALATE + OCTISALATE,SPORT SUNSCREEN CONTINUOUS SPRAY SPF 30,0.65,02490862
FEBUXOSTAT,JAMP FEBUXOSTAT,0.65,02490870
ATIPAMEZOLE HYDROCHLORIDE,ATAJECT,0.65,02490900
CLOTRIMAZOLE,CANESTEN EXTRA STRENGTH EXTERNAL ANTIFUNGAL CREAM,0.65,02490927
CLOTRIMAZOLE + FLUCONAZOLE,CANESORAL COMBI 1 DAY,0.65,02490935
DIPHENHYDRAMINE HYDROCHLORIDE,ALLERGY FORMULA EXTRA STRENGTH,0.65,02490943
SODIUM HYPOCHLORITE,NO NAME DISINFECTANT ALL-PURPOSE CLEANER WITH BLEACH,0.65,02490978
IMATINIB (IMATINIB MESYLATE),ACH-IMATINIB,0.65,02490986
OCTOCRYLENE + AVOBENZONE + HOMOSALATE + OCTISALATE,RODAN + FIELDS ESSENTIALS FACE + BODY SUNSCREEN,0.65,02491001
OCTISALATE + OCTOCRYLENE + HOMOSALATE + AVOBENZONE,SENSITIVE SKIN SUNSCREEN LOTION SPF 50+,0.65,02491028
AVOBENZONE + OCTOCRYLENE + OCTISALATE + HOMOSALATE,SPORT SUNSCREEN LOTION SPF 50+,0.65,02491036
GALCANEZUMAB,EMGALITY,0.65,02491060
HOMOSALATE + AVOBENZONE + OCTISALATE + OCTOCRYLENE,SPORT SUNSCREEN CONTINUOUS SPRAY SPF 50+,0.65,02491052
CHLORHEXIDINE (CHLORHEXIDINE DIGLUCONATE),DOUXO S3 PYO MOUSSE,0.65,02491133
HOMOSALATE + AVOBENZONE + OCTISALATE + OCTOCRYLENE,REVITALIFT TRIPLE POWER LZR DAY LOTION,0.65,02491141
METHOTREXATE (METHOTREXATE SODIUM),METHOTREXATE SUBCUTANEOUS,0.65,02491281
ONDANSETRON (ONDANSETRON HYDROCHLORIDE DIHYDRATE),AURO-ONDANSETRON INJECTION,0.65,02491524
OCTOCRYLENE + AVOBENZONE + OCTISALATE + HOMOSALATE,SPORT 30 PUMP SPRAY GEL SUNSCREEN ÉCRAN SOLAIRE GEL EN VAPORISATEUR,0.65,02491389
ABIRATERONE ACETATE,APO-ABIRATERONE FILM COATED TABLETS,0.65,02491397
PYRIMETHAMINE + SULFAQUINOXALINE,SULFA-Q,0.65,02491419
HYDROXYCHLOROQUINE SULFATE,JAMP HYDROXYCHLOROQUINE SULFATE,0.65,02491427
PYRITHIONE ZINC,PYRITHIONE ZINC DANDRUFF SHAMPOO SUPRÊME NOURISH,0.65,02491443
PYRITHIONE ZINC,PYRITHIONE ZINC DANDRUFF SHAMPOO SUPRÊME PURIFY & HYDRATE,0.65,02491478
PYRITHIONE ZINC,PYRITHIONE ZINC DANDRUFF CONDITIONER SUPRÊME NOURISH,0.65,02491508
PYRITHIONE ZINC,PYRITHIONE ZINC DANDRUFF CONDITIONER SUPRÊME PURIFY & HYDRATE,0.65,02491516
OCTOCRYLENE + HOMOSALATE + AVOBENZONE + OCTISALATE,SPORT 50 CONTINUOUS SPRAY SUNSCREEN ECRAN SOLAIRE EN VAPORISATEUR,0.65,02491567
PRUCALOPRIDE (PRUCALOPRIDE SUCCINATE),APO-PRUCALOPRIDE,0.65,02491591
BENZALKONIUM CHLORIDE,DISINFECTANT FANTASTIK ALL PURPOSE CLEANER,0.65,02491613
BENZALKONIUM CHLORIDE,DISINFECTANT FANTASTIK ADVANCED KITCHEN & GREASE CLEANER,0.65,02491621
BENZALKONIUM CHLORIDE,FAMILYGUARD BRAND DISINFECTANT CLEANER,0.65,02491648
BENZALKONIUM CHLORIDE,SCRUBBING BUBBLES DISINFECTANT BATHROOM GRIME FIGHTER,0.65,02491656
BENZALKONIUM CHLORIDE,DISINFECTANT FANTASTIK ORIGINAL ALL PURPOSE CLEANER I,0.65,02491664
HYDROMORPHONE HYDROCHLORIDE,"HYDROMORPHONE HYDROCHLORIDE INJECTION, USP",0.65,02491680
HYDROQUINONE,ERFA HYDROQUINONE,0.65,02491702
ATIPAMEZOLE HYDROCHLORIDE,ATIPAM,0.65,02491710
DOLUTEGRAVIR (DOLUTEGRAVIR SODIUM) + LAMIVUDINE,DOVATO,0.65,02491753
MOXIDECTIN + FLURALANER,VITRECTO,0.65,02491729
FLURALANER + MOXIDECTIN,VITRECTO,0.65,02491745
AVOBENZONE + OCTOCRYLENE + HOMOSALATE + OCTISALATE,RODAN + FIELDS UNBLEMISH INVISIBLE MATTE DEFENSE,0.65,02491761
CHLORO-O-PHENYLPHENOL SODIUM,MS MEGADES PARA,0.65,02491834
DARIFENACIN (DARIFENACIN HYDROBROMIDE),JAMP DARIFENACIN,0.65,02491869
PROPRANOLOL HYDROCHLORIDE,LUPIN-PROPRANOLOL LA,0.65,02491893
MAGNESIUM CHLORIDE + SODIUM ACETATE + SODIUM PHOSPHATE MONOBASIC + SODIUM CHLORIDE + DISODIUM PHOSPHATE + SODIUM CITRATE + POTASSIUM CHLORIDE,SSP+,0.65,02492067
RASAGILINE (RASAGILINE MESYLATE),JAMP RASAGILINE,0.65,02491974
CIPROFLOXACIN (CIPROFLOXACIN HYDROCHLORIDE),NRA-CIPROFLOXACIN,0.65,02492008
TALAZOPARIB (TALAZOPARIB TOSYLATE),TALZENNA,0.65,02492032
TITANIUM DIOXIDE + OCTINOXATE + ZINC OXIDE + OCTISALATE,MOISTURE SURGE SHEERTINT HYDRATOR SPF 25,0.65,02492059
SODIUM ACETATE + SODIUM PHOSPHATE MONOBASIC + POTASSIUM CHLORIDE + DISODIUM PHOSPHATE + SODIUM CITRATE + SODIUM CHLORIDE + MAGNESIUM CHLORIDE,SSP+,0.65,02492075
LEVOCARNITINE,ODAN LEVOCARNITINE,0.65,02492105
ADALIMUMAB,HYRIMOZ,0.65,02492156
O-PHENYLPHENOL + BENZALKONIUM CHLORIDE + ALCOHOL ANHYDROUS,CERTAINTY MEDICAL TB DISINFECTANT WIPES,0.65,02492229
DIDECYL DIMETHYL AMMONIUM CHLORIDE + DIOCTYL DIMETHYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE + OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE,SANITIZING GRILL CLEANER,0.65,02492253
HOMOSALATE + OCTISALATE + OCTOCRYLENE + AVOBENZONE,SPORT 30 CONTINUOUS SPRAY SUNSCREEN ÉCRAN SOLAIRE EN VAPORISATEUR,0.65,02492261
IMATINIB (IMATINIB MESYLATE),MINT-IMATINIB,0.65,02492334
APIXABAN,MAR-APIXABAN,0.65,02492369
GLUCAGON,BAQSIMI,0.65,02492415
DEXMEDETOMIDINE HYDROCHLORIDE,SEDAJECT,0.65,02492431
AVOBENZONE + OCTISALATE + OCTOCRYLENE + HOMOSALATE,TOLERIANE SENSITIVE CRÈME UV,0.65,02492458
SODIUM CHLORITE + CITRIC ACID,GC-12.5,0.65,02492466
RIZATRIPTAN (RIZATRIPTAN BENZOATE),AG-RIZATRIPTAN ODT,0.65,02492482
TICAGRELOR,TARO-TICAGRELOR,0.65,02492571
ABIRATERONE ACETATE,PMS-ABIRATERONE,0.65,02492601
PYRANTEL (PYRANTEL PAMOATE) + SAROLANER + MOXIDECTIN,SIMPARICA TRIO,0.65,02492652
PYRANTEL (PYRANTEL PAMOATE) + MOXIDECTIN + SAROLANER,SIMPARICA TRIO,0.65,02492660
MOXIDECTIN + PYRANTEL (PYRANTEL PAMOATE) + SAROLANER,SIMPARICA TRIO,0.65,02492709
ARSENIC TRIOXIDE,ARSENIC TRIOXIDE FOR INJECTION,0.65,02492768
OCTINOXATE + ZINC OXIDE,OLAY SENSITIVE,0.65,02492792
GALLIUM 68 Ga CHLORIDE,GALLI EO,0.65,02492806
APIXABAN,NAT-APIXABAN,0.65,02492814
HOMOSALATE + OCTISALATE + OCTOCRYLENE + AVOBENZONE,RODAN + FIELDS REDEFINE TRIPLE DEFENSE LOTION,0.65,02492830
OCTOCRYLENE + AVOBENZONE + OCTISALATE,RODAN + FIELDS REDEFINE TRIPLE DEFENSE CREAM,0.65,02492849
ACETAMINOPHEN + DOXYLAMINE SUCCINATE + DEXTROMETHORPHAN HYDROBROMIDE,NIGHTTIME COLD & FLU RELIEF,0.65,02492857
EVEROLIMUS,SANDOZ EVEROLIMUS,0.65,02492911
AVOBENZONE + OCTOCRYLENE + OCTISALATE,RÉNERGIE LIFT MULTI-ACTION ULTRA SPF30,0.65,02492962
TITANIUM DIOXIDE + ZINC OXIDE + OCTINOXATE,SUPERDEFENSE CITY BLOCK DAILY ENERGY + FACE PROTECTOR SPF 50,0.65,02492970
MEPOLIZUMAB,NUCALA,0.65,02492989
DIMENHYDRINATE,ANTI-NAUSEANT LIQUID GELS,0.65,02493004
PLECANATIDE,TRULANCE,0.65,02493012
DOXORUBICIN HYDROCHLORIDE,TARO-DOXORUBICIN LIPOSOMAL,0.65,02493020
SOLIFENACIN SUCCINATE,PRZ-SOLIFENACIN,0.65,02493039
DIENOGEST,ASPEN-DIENOGEST,0.65,02493055
HOMOSALATE + AVOBENZONE + OCTOCRYLENE + OCTISALATE,SUNTHERA3 SPF 30 LIPBALM,0.65,02493063
HOMOSALATE + OCTOCRYLENE + OCTISALATE + AVOBENZONE,SUNTHERA3 SPF 30 CONTINUOUS SPRAY,0.65,02493071
OCTOCRYLENE + HOMOSALATE + OCTISALATE + AVOBENZONE,OLAY REGENERIST WHIP SUN PROTECTION FACTOR 40,0.65,02493098
OCTISALATE + HOMOSALATE + AVOBENZONE + OCTOCRYLENE,SUNTHERA3 SPF 50+ SUN PROTECTION LOTION,0.65,02493101
CHLORHEXIDINE GLUCONATE,PMS-CHLORHEXIDINE WITHOUT ALCOHOL,0.65,02493160
ERDAFITINIB,BALVERSA,0.65,02493217
RISEDRONATE SODIUM (RISEDRONATE SODIUM HEMIPENTAHYDRATE),AA-RISEDRONATE DR,0.65,02493268
CHLORHEXIDINE ACETATE,INHIBIT OINTMENT,0.65,02493276
PYRITHIONE ZINC,TEA TREE OIL 2IN1,0.65,02493284
PYRITHIONE ZINC,PYRITHIONE ZINC DANDRUFF SHAMPOO TEA TREE OIL,0.65,02493292
LEUCOVORIN (LEUCOVORIN CALCIUM),RIVA LEUCOVORIN,0.65,02493357
INSULIN GLARGINE,TOUJEO DOUBLESTAR,0.65,02493373
HOMOSALATE + AVOBENZONE + OCTISALATE + OCTOCRYLENE,SUNTHERA3 SPF 30 SUN PROTECTION LOTION,0.65,02493403
OCTOCRYLENE + OCTISALATE + HOMOSALATE + AVOBENZONE,SUNTHERA3 SPF 50+ CONTINUOUS SPRAY,0.65,02493411
OCTOCRYLENE + OCTISALATE + HOMOSALATE + AVOBENZONE,SUNTHERA3 SPORT SPF 50+ CONTINUOUS SPRAY,0.65,02493438
PRUCALOPRIDE (PRUCALOPRIDE SUCCINATE),JAMP PRUCALOPRIDE,0.65,02493489
PRASTERONE,INTRAROSA,0.65,02493500
PALBOCICLIB,IBRANCE,0.65,02493535
PROGESTERONE,AURO-PROGESTERONE,0.65,02493578
BUDESONIDE,JORVEZA,0.65,02493675
ELETRIPTAN (ELETRIPTAN HYDROBROMIDE),JAMP ELETRIPTAN,0.65,02493683
FLECAINIDE ACETATE,JAMP FLECAINIDE,0.65,02493705
CLINDAMYCIN (CLINDAMYCIN HYDROCHLORIDE),NRA-CLINDAMYCIN,0.65,02493748
OCTOCRYLENE + HOMOSALATE + OCTISALATE + AVOBENZONE,SUNSCREEN CONTINUOUS SPRAY SPF 30 SPORT,0.65,02493772
PSEUDOEPHEDRINE HYDROCHLORIDE + ACETAMINOPHEN + DOXYLAMINE SUCCINATE + DEXTROMETHORPHAN HYDROBROMIDE,BUCKLEY'S COLD & SINUS 24 HOUR PACK,0.65,02493802
LENALIDOMIDE,NAT-LENALIDOMIDE,0.65,02493837
ACETAMINOPHEN + DEXTROMETHORPHAN HYDROBROMIDE + PSEUDOEPHEDRINE HYDROCHLORIDE + DOXYLAMINE SUCCINATE + GUAIFENESIN,BUCKLEY'S COMPLETE 24 HOUR PACK,0.65,02494027
BISOPROLOL FUMARATE,SANDOZ BISOPROLOL TABLETS,0.65,02494035
COLESEVELAM HYDROCHLORIDE,APO-COLESEVELAM,0.65,02494051
ACARBOSE,MAR-ACARBOSE,0.65,02494078
HOMOSALATE + OCTISALATE + OCTOCRYLENE + AVOBENZONE,SUNSCREEN CONTINUOUS SPRAY SPF 50 KIDS,0.65,02494094
HOMOSALATE + OCTISALATE + AVOBENZONE + OCTOCRYLENE,SUNSCREEN CONTINUOUS SPRAY SPF 30,0.65,02494108
SODIUM DICHLOROISOCYANURATE,TITAN TABS DISINFECTANT CLEANER,0.65,02494116
CITRIC ACID + SODIUM CHLORITE,SELECTROCIDE 1G,0.65,02494124
ABIRATERONE ACETATE,NAT-ABIRATERONE,0.65,02494132
TRIFAROTENE,AKLIEF,0.65,02494175
HOMOSALATE + AVOBENZONE + OCTISALATE + OCTOCRYLENE,SUNTHERA3 KIDS SPF 50+ CONTINUOUS SPRAY SUNSCREEN BROAD SPECTRUM UVA/UVB PROTECTION,0.65,02494183
OCTISALATE + OCTOCRYLENE + HOMOSALATE + AVOBENZONE,SUNTHERA3 SPORT SPF 50+ SUN PROTECTION LOTION,0.65,02494191
OCTISALATE + AVOBENZONE + HOMOSALATE + OCTOCRYLENE,ÉMULSION HYDRATANTE VISAGE FPS 30,0.65,02494205
OCTOCRYLENE + AVOBENZONE + OCTISALATE + HOMOSALATE,SUNTHERA3 KIDS SPF 50+ SUN PROTECTION LOTION,0.65,02494213
BUDESONIDE,TARO-BUDESONIDE,0.65,02494264
LIOTHYRONINE (LIOTHYRONINE SODIUM),TEVA-LIOTHYRONINE,0.65,02494337
IBUPROFEN,IBUPROFEN LIQUID GELS,0.65,02494353
SINCALIDE,SINCALIDE FOR INJECTION,0.65,02494361
GEMTUZUMAB OZOGAMICIN,MYLOTARG,0.65,02494388
METFORMIN HYDROCHLORIDE,AG-METFORMIN,0.65,02494418
BENZYDAMINE HYDROCHLORIDE,PHARIXIA ALCOHOL FREE,0.65,02494434
AVOBENZONE + OCTISALATE + HOMOSALATE + OCTOCRYLENE,CRÈME SOLAIRE VISAGE TOUCHER SEC FPS 30,0.65,02494450
OCTINOXATE + AVOBENZONE + HOMOSALATE + OCTOCRYLENE + OCTISALATE,LAIT SOLAIRE CORPS FPS 50+,0.65,02494469
HOMOSALATE + OCTOCRYLENE + AVOBENZONE + OXYBENZONE + OCTISALATE,CRÈME SOLAIRE VISAGE TOUCHER SEC FPS 50+,0.65,02494477
DIOCTYL DIMETHYL AMMONIUM CHLORIDE + DIDECYL DIMETHYL AMMONIUM CHLORIDE + OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE,NO NAME DISINFECTANT ALL-PURPOSE CLEANER,0.65,02494493
SALMETEROL (SALMETEROL XINAFOATE) + FLUTICASONE PROPIONATE,PMS-FLUTICASONE PROPIONATE/SALMETEROL DPI,0.65,02494507
CHLORHEXIDINE GLUCONATE,DERMACHLOR 4 MOUSSE,0.65,02494566
OCTISALATE + ENSULIZOLE + ZINC OXIDE + OCTINOXATE,FUTURIST HYDRA RESCUE MOISTURIZING MAKEUP FOND DE TEINT HYDRATANT SPF/FPS 45,0.65,02494604
AMYLASE + PROTEASE + LIPASE,CREON MINIMICROSPHERES 35,0.65,02494639
OCTISALATE + OCTOCRYLENE + HOMOSALATE + AVOBENZONE,CRÈME SOLAIRE CORPS FPS 30,0.65,02494655
SODIUM HYPOCHLORITE,CLOROX HEALTHCARE SPORE DEFENSE CLEANER DISINFECTANT,0.65,02494663
CEPHALEXIN (CEPHALEXIN MONOHYDRATE),JAMP CEPHALEXIN,0.65,02494698
ENZALUTAMIDE,AURO-ENZALUTAMIDE,0.65,02494736
AVOBENZONE + HOMOSALATE + OCTOCRYLENE,HAWAIIAN TROPIC ISLAND SPORT SWEAT RESISTANT SUNSCREEN LOTION SPF 30,0.65,02494787
OCTISALATE + HOMOSALATE + AVOBENZONE + OCTOCRYLENE,HAWAIIAN TROPIC ISLAND SPORT SWEAT RESISTANT SUNSCREEN LOTION SPF 50,0.65,02494795
DIMETHYL FUMARATE,GLN-DIMETHYL FUMARATE,0.65,02494809
HOMOSALATE + OCTOCRYLENE + AVOBENZONE + OCTISALATE,SUNSCREEN LOTION 30 SPF/FPS SPORT,0.65,02494825
OCTISALATE + HOMOSALATE + OCTOCRYLENE + AVOBENZONE,KIDS SUNSCREEN LOTION 50+,0.65,02494833
PREGABALIN,NAT-PREGABALIN,0.65,02494841
BENZALKONIUM CHLORIDE,VIM POWER & SHINE ANTI-BACTERIAL MULTI-PURPOSE SPRAY,0.65,02494914
AVOBENZONE + OCTOCRYLENE + HOMOSALATE + OCTISALATE,PLAY EVERYDAY LOTION,0.65,02494949
HOMOSALATE + OCTISALATE + OCTOCRYLENE + ZINC OXIDE,SPF 50 FACE CREAM,0.65,02494965
AVOBENZONE + OCTISALATE + OCTOCRYLENE + HOMOSALATE,SUNSCREEN LOTION 50 SPF/FPS SPORT,0.65,02494973
ENTRECTINIB,ROZLYTREK,0.65,02495007
CLOBETASOL PROPIONATE,SANDOZ CLOBETASOL,0.65,02495023
AVOBENZONE + HOMOSALATE + OCTOCRYLENE + OCTISALATE,HAWAIIAN TROPIC ISLAND SPORT SWEAT RESISTANT SUNSCREEN SPRAY SPF 50,0.65,02495031
GILTERITINIB (GILTERITINIB FUMARATE),XOSPATA,0.65,02495058
DESVENLAFAXINE (DESVENLAFAXINE SUCCINATE),JAMP DESVENLAFAXINE,0.65,02495139
UPADACITINIB,RINVOQ,0.65,02495155
OCTOCRYLENE + HOMOSALATE + OCTISALATE + AVOBENZONE,SUNSCREEN LOTION 30 SPF FPS,0.65,02495163
OCTISALATE + AVOBENZONE + HOMOSALATE + OCTOCRYLENE,SUNSCREEN LOTION 50 SPF FPS,0.65,02495171
CETYLPYRIDINIUM CHLORIDE,CREST PRO-HEALTH NIGHTLY BACTERIA GUARD,0.65,02495198
OCTOCRYLENE + AVOBENZONE + OCTISALATE + HOMOSALATE,SUNSCREEN CONTINUOUS SPRAY SPF 50,0.65,02495201
OCTOCRYLENE + HOMOSALATE + OCTISALATE + AVOBENZONE,SUNSCREEN CONTINUOUS SPRAY SPF 50 SPORT,0.65,02495228
ICOSAPENT ETHYL,VASCEPA,0.65,02495244
SELAMECTIN,EVICTO,0.65,02495260
DILTIAZEM HYDROCHLORIDE,JAMP DILTIAZEM T,0.65,02495376
APIXABAN,MINT-APIXABAN,0.65,02495430
VALGANCICLOVIR (VALGANCICLOVIR HYDROCHLORIDE),MINT-VALGANCICLOVIR,0.65,02495457
CELECOXIB,M-CELECOXIB,0.65,02495465
OCTISALATE + AVOBENZONE + OCTOCRYLENE + HOMOSALATE,UNSEEN SUNSCREEN,0.65,02495481
NITROFURANTOIN,JAMP NITROFURANTOIN,0.65,02495503
BISOPROLOL FUMARATE,BISOPROLOL TABLETS,0.65,02495562
TERIPARATIDE,OSNUVO,0.65,02495589
FLUTICASONE PROPIONATE + SALMETEROL (SALMETEROL XINAFOATE),WIXELA INHUB,0.65,02495597
SALMETEROL (SALMETEROL XINAFOATE) + FLUTICASONE PROPIONATE,WIXELA INHUB,0.65,02495600
PYRIDOSTIGMINE BROMIDE,RIVA-PYRIDOSTIGMINE,0.65,02495643
CEPHALEXIN (CEPHALEXIN MONOHYDRATE),CEPHALEXIN,0.65,02495651
CITRIC ACID,COMET BATHROOM DISINFECTANT DÉSINFECTANT SALLE DE BAIN,0.65,02495686
HOMOSALATE + OCTISALATE + OCTOCRYLENE + AVOBENZONE,ULTRA FACIAL CREAM/CRÈME SPF 30,0.65,02495694
RITUXIMAB,RUXIENCE,0.65,02495724
TAFAMIDIS MEGLUMINE,VYNDAQEL,0.65,02495732
BENZALKONIUM CHLORIDE,FANTASTIK MULTI-SURFACE DISINFECTANT DEGREASER,0.65,02495740
SODIUM ACETATE + SODIUM PHOSPHATE MONOBASIC + DEXTROSE + SODIUM CHLORIDE + POTASSIUM PHOSPHATE DIBASIC + POTASSIUM CHLORIDE + GLYCINE + CALCIUM D-PANTOTHENATE,CALF-QUENCH HE,0.65,02495775
METHADONE HYDROCHLORIDE,JAMP METHADONE ORAL CONCENTRATE,0.65,02495783
EXAMETAZIME,DRAX EXAMETAZIME,0.65,02495848
AMOXICILLIN (AMOXICILLIN TRIHYDRATE),SANDOZ AMOXICILLIN,0.65,02495864
METHADONE HYDROCHLORIDE,ODAN-METHADONE,0.65,02495872
AMOXICILLIN (AMOXICILLIN SODIUM) + CLAVULANIC ACID (CLAVULANATE POTASSIUM),AMOXICILLIN SODIUM AND POTASSIUM CLAVULANATE FOR INJECTION,0.65,02495910
CLAVULANIC ACID (CLAVULANATE POTASSIUM) + AMOXICILLIN (AMOXICILLIN SODIUM),AMOXICILLIN SODIUM AND POTASSIUM CLAVULANATE FOR INJECTION,0.65,02495929
ITRACONAZOLE,ODAN ITRACONAZOLE,0.65,02495988
TESTOSTERONE CYPIONATE,TARO-TESTOSTERONE CYPIONATE INJECTION,0.65,02496003
CITRIC ACID,GREAT VALUE HEAVY DUTY TOILET BOWL CLEANER DISINFECTANT,0.65,02496038
CITRIC ACID,SELECTION ANTIBACTERIAL TOILET BOWL CLEANER,0.65,02496046
PACLITAXEL,"PACLITAXEL POWDER FOR INJECTABLE SUSPENSION NANOPARTICLE, ALBUMIN-BOUND PACLITAXEL",0.65,02496097
PILOCARPINE HYDROCHLORIDE,M-PILOCARPINE,0.65,02496119
BENRALIZUMAB,FASENRA PEN,0.65,02496135
FENTANYL (FENTANYL CITRATE),FENTANYL INJECTION BP,0.65,02496143
FAMPRIDINE,PMS-FAMPRIDINE,0.65,02496216
SODIUM HYPOCHLORITE,SCRUBBING BUBBLES TOILET BOWL DISINFECTANT BUBBLY BLEACH GEL,0.65,02496224
TRANEXAMIC ACID,MAR-TRANEXAMIC ACID,0.65,02496232
HOMOSALATE + AVOBENZONE + OCTISALATE + OCTOCRYLENE,NEUTROGENA CLEAR FACE SUNSCREEN LOTION,0.65,02496240
POSACONAZOLE,SANDOZ POSACONAZOLE,0.65,02496259
OCTINOXATE + ZINC OXIDE,ELTAMD SKINCARE UV CLEAR,0.65,02496291
SUMATRIPTAN (SUMATRIPTAN SUCCINATE) + NAPROXEN SODIUM,SUVEXX,0.65,02496305
CEFAZOLIN (CEFAZOLIN SODIUM),"CEFAZOLIN IN DEXTROSE INJECTION, USP",0.65,02496313
DAROLUTAMIDE,NUBEQA,0.65,02496348
EMTRICITABINE + TENOFOVIR DISOPROXIL FUMARATE,AG-EMTRICITABINE / TENOFOVIR DISOPROXIL FUMARATE,0.65,02496356
BALOXAVIR MARBOXIL,XOFLUZA,0.65,02496364
NADOLOL,MINT-NADOLOL,0.65,02496380
BUTORPHANOL (BUTORPHANOL TARTRATE),TORPHADINE,0.65,02496402
BETAMETHASONE (BETAMETHASONE DIPROPIONATE) + CLOTRIMAZOLE,TARO-CLOTRIMAZOLE/BETAMETHASONE DIPROPIONATE,0.65,02496410
SIPONIMOD,MAYZENT,0.65,02496429
CETIRIZINE HYDROCHLORIDE,NAT-CETIRIZINE,0.65,02496461
CARBETOCIN,DURATOCIN,0.65,02496526
ROSUVASTATIN (ROSUVASTATIN CALCIUM),M-ROSUVASTATIN,0.65,02496534
OCTISALATE + OCTOCRYLENE + HOMOSALATE + AVOBENZONE,HYDRO BOOST WATER GEL LOTION SUNSCREEN,0.65,02496585
METHADONE HYDROCHLORIDE,COMFORTAN,0.65,02496658
TRASTUZUMAB,KANJINTI,0.65,02496690
BENZALKONIUM CHLORIDE,NATURE'S POND DISINFECTANT,0.65,02496704
SODIUM CHLORIDE + SODIUM CITRATE,REGIOCIT,0.65,02496755
GONADORELIN ACETATE,GONABREED,0.65,02496763
CAFFEINE CITRATE,PEYONA,0.65,02496771
AVOBENZONE + HOMOSALATE + OCTISALATE + OCTOCRYLENE,PROTECT + HYDRATE MOISTURIZING SUNSCREEN SPF 30,0.65,02496798
OCTOCRYLENE + AVOBENZONE + OCTISALATE + HOMOSALATE,PROTECT + HYDRATE MOISTURIZING SUNSCREEN SPF 50,0.65,02496801
LEUCOVORIN (LEUCOVORIN CALCIUM),MINT-LEUCOVORIN,0.65,02496828
TOLTERODINE TARTRATE,JAMP TOLTERODINE,0.65,02496836
BENDAMUSTINE HYDROCHLORIDE,BENDAMUSTINE HYDROCHLORIDE FOR INJECTION,0.65,02496852
OCTISALATE + ZINC OXIDE + OCTOCRYLENE + TITANIUM DIOXIDE,ULTRA SUN PROTECTOR CREAM CRÈME SOLAIRE ULTRA PROTECTION 50+,0.65,02496879
BENDAMUSTINE HYDROCHLORIDE,NAT-BENDAMUSTINE,0.65,02496887
OCTINOXATE + TITANIUM DIOXIDE + ZINC OXIDE,HEALTHY GLOW ALL-IN-ONE TINTED MOISTURIZER BROAD SPECTRUM SPF 25,0.65,02496909
INFLIXIMAB,AVSOLA,0.65,02496933
BROLUCIZUMAB,BEOVU,0.65,02496976
DIMETHYL FUMARATE,PMS-DIMETHYL FUMARATE,0.65,02497026
AVOBENZONE + HOMOSALATE + OCTOCRYLENE + OCTISALATE,ULTRA SUN PROTECTOR LOTION LAIT SOLAIRE ULTRA PROTECTION 50+,0.65,02497050
ALPELISIB,PIQRAY,0.65,02497069
HOMOSALATE + OCTOCRYLENE + OCTISALATE + AVOBENZONE,STOKODERM SUNSCREEN PURE,0.65,02497093
AVOBENZONE + HOMOSALATE + OCTISALATE + OCTOCRYLENE,LIFE BRAND SUNSCREEN LOTION SPF 50+,0.65,02497123
DIOCTYL DIMETHYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE,BASIC-G+,0.65,02497107
DIOCTYL DIMETHYL AMMONIUM CHLORIDE + BENZALKONIUM CHLORIDE + DIDECYL DIMETHYL AMMONIUM CHLORIDE + OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE,SANY + MONOPOD QUAT DISINFECTANT,0.65,02497158
FROVATRIPTAN (FROVATRIPTAN SUCCINATE MONOHYDRATE),JAMP FROVATRIPTAN,0.65,02497131
FLORFENICOL,FENISOLVE,0.65,02497166
CABOTEGRAVIR (CABOTEGRAVIR SODIUM),VOCABRIA,0.65,02497204
CABOTEGRAVIR + RILPIVIRINE,CABENUVA,0.65,02497220
HYDROGEN PEROXIDE,OPTIM 1,0.65,02497239
HYDROGEN PEROXIDE,OPTIM 1 WIPES,0.65,02497255
HYDROGEN PEROXIDE,PROMAX OXYGENIC,0.65,02497271
MELOXICAM,RHEUMOCAM 15 MG/ML ORAL SUSPENSION,0.65,02497263
OCTOCRYLENE + HOMOSALATE + OCTISALATE + AVOBENZONE,PROTECT + HYDRATE FACE,0.65,02497336
OCTISALATE + OCTOCRYLENE + AVOBENZONE,INSTANT BRONZER INSTANTANÉ 15,0.65,02497344
CHLORHEXIDINE (CHLORHEXIDINE GLUCONATE),DOUXO S3 PYO PADS,0.65,02497387
PEGFILGRASTIM,ZIEXTENZO,0.65,02497395
OSELTAMIVIR (OSELTAMIVIR PHOSPHATE),JAMP OSELTAMIVIR,0.65,02497409
OSELTAMIVIR (OSELTAMIVIR PHOSPHATE),MINT-OSELTAMIVIR,0.65,02497441
CLOMIPRAMINE HYDROCHLORIDE,TARO-CLOMIPRAMINE,0.65,02497506
AMLODIPINE BESYLATE,AMODIP FLAVOURED TABLETS,0.65,02497492
SODIUM POLYSTYRENE SULFONATE,JAMP SODIUM POLYSTYRENE SULFONATE,0.65,02497557
HYDROGEN PEROXIDE,SAFEBLEND SANIBLEND OXY,0.65,02497573
SEMAGLUTIDE,RYBELSUS,0.65,02497581
CITRIC ACID,SAFEBLEND SANIBLEND CITRIC,0.65,02497638
